ID	Income	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Response	Age	Marital_Categories	Edu_Categories	Spent_Total	Living_Alone	AcceptedOffer
9760	52278.0	734893	24	953	0	71	0	0	174	6	10	5	10	8	0	0	0	0	0	0	1	52	0	3	1198	1	1
1048	35641.0	735063	11	63	3	67	8	9	28	2	3	1	4	7	0	0	0	0	0	0	1	43	1	2	178	2	1
10619	95529.0	734840	29	770	29	890	250	27	24	1	7	3	7	3	0	0	1	0	0	0	1	21	0	1	1990	0	2
9308	62820.0	734999	51	398	61	265	138	61	53	1	3	4	6	1	0	0	0	0	0	0	0	61	1	1	976	1	0
10505	73113.0	735228	86	741	19	154	50	9	28	1	3	4	7	2	0	0	0	0	0	0	0	55	1	2	1001	1	0
8362	84169.0	735087	9	1478	19	403	0	19	0	1	7	6	6	3	0	1	1	0	0	0	1	33	1	3	1919	1	3
2625	42607.0	735189	30	156	29	56	30	32	47	2	3	2	7	3	0	0	0	0	0	0	0	61	0	2	350	1	0
4637	74637.0	735006	73	960	64	464	146	0	16	1	6	9	9	3	0	0	0	1	0	0	0	61	0	3	1650	0	1
9972	46015.0	735336	25	38	0	2	0	0	6	1	1	0	3	7	1	0	0	0	1	0	0	60	1	3	46	3	2
4483	72354.0	734975	67	315	26	473	220	12	182	1	2	10	6	1	0	0	0	0	0	0	0	22	0	1	1228	0	0
4487	39858.0	734892	67	15	20	25	2	7	26	1	2	0	4	6	0	0	0	0	0	0	1	46	0	2	95	1	1
4988	34469.0	735357	58	19	6	20	0	5	12	3	1	1	4	4	0	0	0	0	0	0	0	67	1	3	62	3	0
8931	83033.0	735371	82	812	99	431	237	149	33	1	11	4	10	5	0	0	0	1	0	0	0	29	1	1	1761	2	1
5871	24401.0	734746	98	73	28	217	10	24	115	3	6	1	6	8	0	0	0	0	0	0	0	36	1	2	467	1	0
2008	77583.0	735274	93	372	23	384	250	12	108	1	4	5	9	2	0	0	0	1	0	0	0	37	1	1	1149	1	1
3139	74116.0	735232	53	871	111	704	145	55	166	1	4	4	10	2	0	1	0	0	0	0	0	33	0	2	2052	0	1
10037	74293.0	735357	66	375	152	335	93	91	81	1	5	4	6	2	0	0	0	0	0	0	0	22	0	1	1127	0	0
10673	68397.0	735189	6	760	80	466	17	13	80	1	6	9	5	3	0	0	0	0	0	0	0	39	1	3	1416	2	0
5303	79632.0	735331	42	471	0	510	99	21	12	1	6	4	9	2	0	0	0	0	0	0	0	41	1	3	1113	1	0
538	46107.0	735274	78	31	9	27	16	9	33	1	1	1	4	3	0	0	0	0	0	0	0	26	0	1	125	1	0
7922	64950.0	734727	29	819	0	72	12	0	63	2	11	2	10	7	0	1	0	0	0	0	0	64	0	3	966	1	1
5692	25443.0	734859	82	1	4	3	8	9	7	1	1	0	3	8	0	0	0	0	0	0	0	26	1	0	32	2	0
4843	75127.0	735375	92	203	35	305	46	17	227	1	2	11	5	1	0	0	0	0	0	0	0	63	0	1	833	0	0
6383	32892.0	735378	78	26	0	15	2	1	2	2	3	0	3	8	0	0	0	0	0	0	0	44	1	3	46	2	0
1628	71796.0	735165	54	354	21	311	167	75	32	1	9	3	4	4	0	0	0	0	0	0	0	44	1	1	960	1	0
1204	67536.0	735010	45	1253	0	447	23	71	35	3	11	5	11	8	0	0	0	1	0	0	0	45	1	3	1829	2	1
3673	55239.0	735063	59	371	17	238	23	24	106	3	7	5	11	5	0	0	0	0	0	0	0	44	0	1	779	1	0
760	60554.0	735089	8	588	7	76	110	15	15	2	8	4	9	6	0	0	0	0	0	0	0	40	0	3	811	1	0
8957	64831.0	735029	51	480	86	249	75	86	144	8	6	3	5	6	0	0	0	0	0	0	0	63	0	2	1120	2	0
4128	56067.0	735069	51	517	12	54	16	6	120	2	7	4	7	5	0	0	0	0	0	0	0	53	1	3	725	2	0
6810	82025.0	735016	76	267	98	606	48	70	98	1	3	2	6	1	0	0	1	0	0	0	1	32	0	1	1187	0	2
5386	94384.0	734931	62	1111	24	790	160	45	172	0	5	8	5	2	0	1	1	1	0	0	1	62	1	1	2302	1	4
8700	14906.0	734859	86	7	7	14	7	16	15	3	2	1	3	7	0	0	0	0	0	0	0	29	0	0	66	0	0
3202	51563.0	734777	60	1166	0	48	0	0	36	1	4	4	10	8	0	1	1	0	0	0	0	28	1	3	1250	1	2
1328	57937.0	735280	56	261	42	144	55	48	133	3	4	4	9	3	0	0	0	0	0	0	0	33	1	2	683	2	0
8405	68274.0	735141	83	135	25	51	23	25	46	2	4	2	5	3	0	0	0	0	0	0	0	36	0	1	305	2	0
6515	39771.0	735208	92	6	2	18	2	8	14	1	2	0	3	4	0	0	0	0	0	0	0	38	1	1	50	2	0
2882	67893.0	734777	31	711	28	142	49	18	47	2	3	2	9	8	0	0	0	0	0	0	0	40	0	2	995	1	0
7574	27922.0	735363	80	11	0	13	2	4	11	1	2	0	3	4	0	0	0	0	0	0	0	36	1	3	41	2	0
6387	52190.0	735361	39	42	0	17	0	0	18	3	2	1	3	5	1	0	0	0	0	0	0	39	1	3	77	3	1
5320	44051.0	734897	20	79	7	58	6	3	18	4	3	1	4	6	0	0	0	0	0	0	1	42	0	2	171	2	1
5048	42767.0	734999	53	20	6	43	19	5	38	1	3	1	2	8	0	0	0	0	0	0	0	44	0	3	131	2	0
8146	46106.0	735364	84	30	0	8	2	0	14	1	1	1	2	6	0	0	0	0	0	0	0	39	1	2	54	3	0
10031	16927.0	734909	50	20	2	23	3	1	4	5	3	0	4	8	0	0	0	0	0	0	0	39	1	3	53	3	0
5748	59754.0	734838	96	115	27	44	4	146	139	3	5	2	6	5	0	0	0	0	0	0	1	50	1	1	475	2	1
2134	53700.0	734732	94	263	5	233	69	41	83	4	5	5	8	5	0	0	0	0	0	0	0	63	0	1	694	1	0
1523	59041.0	735360	25	69	2	15	2	2	6	2	2	0	4	5	0	0	0	0	0	0	0	42	1	1	96	3	0
9665	54237.0	734985	48	267	3	30	4	0	57	4	5	2	5	6	0	0	0	0	0	0	0	58	0	3	361	1	0
4640	70647.0	734767	65	561	85	171	25	123	114	2	4	7	13	2	0	0	0	0	0	0	0	48	0	1	1079	1	0
3635	52597.0	735360	69	492	0	37	7	0	42	3	6	3	8	5	0	0	0	0	0	0	0	53	0	3	578	1	0
3547	41021.0	734867	12	14	7	9	6	16	12	2	2	0	3	6	0	0	0	0	0	0	1	46	1	2	64	2	1
2456	40233.0	735155	84	80	4	46	0	17	2	5	2	1	5	6	0	0	0	0	0	0	0	40	1	3	149	2	0
5633	50183.0	735409	47	97	12	84	13	10	15	7	3	1	6	5	0	0	0	0	0	0	0	35	1	1	231	3	0
7801	54753.0	735123	87	197	107	227	7	59	131	3	5	2	11	4	0	0	0	0	0	0	0	56	1	1	728	2	0
10489	92955.0	735099	35	693	21	925	31	24	84	1	6	7	9	2	0	0	1	1	0	0	1	42	1	1	1778	1	3
7011	33471.0	734788	47	43	2	27	0	9	12	3	3	0	4	7	0	0	0	0	0	0	0	42	1	1	93	2	0
2620	34596.0	734971	48	14	0	2	0	0	7	1	1	0	2	8	0	0	0	0	0	0	1	41	1	3	23	2	1
3933	44010.0	734789	46	186	36	234	86	72	48	6	10	2	6	9	0	0	0	0	0	0	0	35	1	1	662	2	0
10981	84219.0	735266	27	434	137	400	45	137	45	1	3	4	10	1	0	0	0	0	0	0	0	27	1	1	1198	1	0
1734	40706.0	734885	37	59	0	11	4	2	5	4	3	0	4	7	0	0	0	0	0	0	0	47	1	3	81	4	0
10995	15716.0	734819	8	16	5	30	8	7	26	3	3	0	4	8	0	0	0	0	0	1	0	27	1	2	92	2	0
6357	59052.0	735189	29	230	35	75	63	57	31	3	7	1	7	5	0	0	0	0	0	0	0	56	0	2	491	1	0
9209	80573.0	734790	85	829	138	430	60	92	15	1	4	6	13	2	0	0	0	0	0	0	0	44	1	2	1564	1	0
10286	83715.0	735267	2	318	8	407	150	35	8	1	2	8	13	0	0	0	0	0	0	0	0	53	1	1	926	1	0
2611	82576.0	734716	66	1206	55	445	168	18	18	1	2	4	12	1	0	0	1	0	0	0	0	56	1	2	1910	1	1
1600	56962.0	735152	60	292	3	77	10	3	26	7	6	3	5	7	0	0	0	0	0	0	0	50	1	2	411	4	0
3308	35704.0	735236	54	30	9	12	2	11	30	3	2	0	4	4	0	0	0	0	0	0	0	63	1	1	94	3	0
5407	53103.0	735123	70	729	17	133	11	0	195	5	10	6	7	7	1	0	0	0	0	0	0	61	1	1	1085	2	1
2166	46779.0	735061	55	12	1	3	0	0	7	1	0	1	2	4	0	0	0	0	0	0	0	55	0	2	23	2	0
3955	4861.0	735406	20	2	1	1	1	0	1	0	0	0	0	14	0	0	0	0	0	0	0	50	0	1	6	0	0
6634	33462.0	735087	78	22	3	18	0	0	11	1	2	0	3	7	0	0	0	0	0	0	0	36	0	2	54	1	0
3056	63693.0	735155	63	587	43	337	42	87	54	3	11	6	9	6	0	0	0	0	0	0	0	37	0	1	1150	1	0
5718	80763.0	735095	17	674	168	108	192	42	231	1	5	11	6	3	0	0	1	1	0	0	1	65	1	1	1415	1	3
6872	65352.0	735101	43	284	3	84	4	7	23	2	4	2	8	4	0	0	0	0	0	0	0	41	1	3	405	2	0
8164	82170.0	735197	13	1023	93	651	49	55	37	1	5	6	7	2	0	0	0	0	0	0	0	37	1	3	1908	1	0
4580	75759.0	735166	46	1394	22	708	89	91	182	1	9	7	9	5	1	0	1	1	0	0	1	46	1	1	2486	1	4
9305	79689.0	735000	65	311	26	640	180	37	121	1	4	9	13	2	0	0	0	0	0	0	0	39	0	2	1315	0	0
453	35340.0	735413	1	27	0	12	0	1	5	2	2	0	3	5	0	0	0	0	0	0	0	59	0	3	45	2	0
8545	85683.0	735313	6	1296	17	311	45	69	51	1	2	4	10	1	0	1	1	1	1	0	1	61	0	1	1789	0	5
9850	24884.0	734836	32	3	6	7	0	0	3	1	0	0	3	7	0	0	0	0	0	0	0	43	1	2	19	2	0
7378	42021.0	734746	34	393	5	136	7	5	27	5	10	1	6	9	1	0	0	0	0	0	0	34	1	2	573	2	1
7646	64449.0	735282	70	218	63	282	137	35	70	4	5	3	12	4	0	0	0	0	0	0	0	26	0	1	805	1	0
1640	64587.0	735406	49	66	0	16	0	6	20	2	1	1	4	3	0	0	0	0	0	0	0	61	0	1	108	2	0
5184	34824.0	735318	65	4	2	11	2	0	4	1	1	0	2	6	0	0	0	0	0	0	0	20	0	1	23	0	0
8492	75437.0	735181	25	795	0	545	95	58	0	1	8	4	10	6	0	0	0	1	0	0	0	37	1	1	1493	1	1
11188	26091.0	735289	84	15	10	19	8	17	20	3	2	1	3	5	0	0	0	0	0	0	0	58	1	1	89	3	0
1212	52845.0	735093	7	384	25	292	130	41	64	3	8	8	6	6	1	0	0	0	0	0	0	42	1	1	936	2	1
9097	46086.0	735175	34	244	8	32	7	2	50	4	3	1	8	4	0	0	0	0	0	0	0	59	0	1	343	1	0
10473	78028.0	734756	38	158	19	288	25	0	38	1	6	4	9	7	0	1	1	0	0	0	1	59	0	3	528	1	3
7962	95169.0	735150	1	1285	21	449	106	20	20	1	4	3	4	1	0	0	1	1	0	0	1	28	0	3	1901	0	3
9984	56337.0	734954	25	349	16	144	28	5	182	5	8	5	4	8	1	0	0	1	0	0	1	34	1	2	724	3	3
5527	22434.0	734912	25	4	12	11	3	13	15	2	2	0	3	8	0	0	0	0	0	0	0	28	1	1	58	2	0
6374	36930.0	735005	50	223	2	31	0	2	39	5	5	2	4	8	0	0	0	0	0	0	0	61	1	3	297	2	0
7453	36130.0	734901	46	157	43	127	68	56	37	6	3	8	4	4	1	0	0	0	0	0	1	61	0	1	488	1	2
8952	65569.0	734812	96	397	46	288	20	38	70	2	6	5	10	3	0	0	0	0	0	0	0	62	1	2	859	2	0
241	83844.0	735000	57	901	31	345	75	31	191	1	4	4	11	1	0	0	1	0	0	0	0	63	1	1	1574	1	1
8975	19514.0	735259	47	14	3	21	2	1	28	4	3	1	2	8	1	0	0	0	0	0	0	47	1	1	69	3	1
6119	36736.0	734998	52	10	0	3	0	0	4	1	1	0	2	6	0	0	0	0	0	0	0	52	0	3	17	2	0
5236	77568.0	734740	30	1230	0	396	232	178	158	1	10	2	8	5	0	1	1	1	0	0	0	36	1	1	2194	2	3
5723	49187.0	735244	63	81	1	31	2	1	0	1	1	1	5	2	0	0	0	0	0	0	0	39	1	3	116	2	0
1710	30168.0	734934	51	154	20	66	0	12	27	7	6	1	4	9	0	0	0	0	0	0	0	37	0	1	279	1	0
1970	34053.0	734756	14	63	0	21	7	0	12	1	3	0	3	8	0	0	0	0	0	0	0	47	1	2	103	2	0
5313	38196.0	735341	20	30	0	11	0	0	3	3	2	0	4	5	0	0	0	0	0	0	0	44	1	2	44	3	0
10634	59412.0	735342	56	90	67	165	30	43	11	1	4	2	8	3	0	0	0	0	0	0	0	64	1	2	406	1	0
7010	70924.0	735330	41	635	114	254	132	152	76	1	6	6	7	3	0	0	1	0	0	0	0	50	1	2	1363	1	1
8562	54165.0	735016	72	127	4	73	15	6	11	1	2	1	7	2	0	0	0	0	0	0	0	46	1	1	236	1	0
3158	32300.0	734871	1	13	3	6	6	5	6	1	1	0	3	8	0	0	0	0	0	0	0	42	1	1	39	2	0
4436	20180.0	734919	27	18	42	24	15	20	18	1	2	1	4	7	0	0	0	0	0	0	0	39	0	1	137	0	0
5287	34961.0	735403	77	45	2	26	4	1	1	3	3	1	3	7	0	0	0	0	0	0	0	42	1	1	79	2	0
2445	28440.0	735056	87	38	1	24	0	0	0	1	2	0	3	8	0	0	0	0	0	0	0	41	1	3	63	2	0
6059	64504.0	734931	81	986	36	168	16	0	108	7	11	3	4	7	0	0	0	0	0	0	1	62	1	3	1314	4	1
4550	33564.0	735408	51	61	0	3	0	0	7	1	1	1	3	5	0	0	0	0	0	0	0	49	1	2	71	2	0
4240	17345.0	734810	79	4	9	16	17	0	12	2	2	1	2	8	0	0	0	0	0	0	0	37	1	1	58	2	0
8911	56320.0	734966	11	201	53	172	116	77	83	3	5	4	9	4	0	0	0	0	0	0	0	48	1	3	702	2	0
3706	28647.0	735101	54	19	8	29	0	12	26	1	2	2	2	7	1	0	0	0	0	0	1	37	0	1	94	1	2
3628	15038.0	734897	93	4	8	11	19	12	26	2	2	1	2	9	0	0	0	0	0	0	0	28	0	0	80	1	0
10175	32173.0	735081	0	18	0	2	0	0	2	1	1	0	3	4	0	0	0	0	0	0	0	57	0	3	22	1	0
8985	68316.0	734811	54	806	80	161	120	11	33	5	10	7	10	6	0	0	0	0	0	0	0	51	1	2	1211	2	0
5204	74538.0	735048	21	380	98	733	110	112	28	1	8	8	5	3	0	0	1	0	0	0	1	44	1	1	1461	1	2
9220	91700.0	734885	58	576	172	961	125	115	19	1	8	6	5	3	0	0	0	0	0	0	1	44	0	1	1968	0	1
9888	68695.0	735409	3	458	81	356	106	50	40	1	4	4	7	2	0	0	0	0	0	0	0	46	1	1	1091	1	0
5263	31056.0	734890	99	5	10	13	3	8	16	1	1	0	3	8	0	0	0	0	0	0	0	38	1	2	55	2	0
1020	79593.0	735365	70	350	60	568	110	133	145	1	5	6	7	2	0	0	1	0	0	0	0	42	1	1	1366	1	1
9503	28071.0	734744	65	39	33	130	41	26	44	2	5	1	5	8	0	0	0	0	0	0	0	35	0	1	313	0	0
10613	37334.0	735290	44	26	1	16	2	2	15	4	3	0	4	4	0	0	0	0	0	0	0	57	1	3	62	3	0
67	46423.0	735129	6	68	0	16	0	0	8	3	2	0	4	7	0	0	0	0	0	0	0	43	0	2	92	2	0
6019	37126.0	735322	9	45	3	9	4	4	7	1	1	2	2	6	1	0	0	0	0	0	1	44	1	3	72	2	2
5863	47703.0	735017	95	359	0	134	13	26	123	4	6	3	8	5	0	0	0	0	0	0	0	62	1	1	655	2	0
3717	61180.0	735346	70	403	24	29	6	24	218	2	5	5	6	3	1	0	0	0	0	0	0	56	1	1	704	2	1
6730	38998.0	734810	92	34	1	14	0	0	5	3	2	0	3	8	0	0	0	0	0	1	0	61	1	1	54	3	0
10749	8028.0	734764	62	73	18	66	7	12	2	15	0	1	0	19	0	0	0	0	0	0	0	24	0	1	178	0	0
4998	76081.0	735376	85	292	30	415	63	33	200	1	4	5	4	2	0	0	0	1	0	0	0	53	1	1	1033	1	1
6287	34728.0	735079	2	14	0	16	0	0	6	1	1	1	2	6	0	0	0	0	0	0	1	29	1	1	36	2	1
5985	33168.0	734789	0	80	1	37	0	1	3	3	2	1	4	7	0	0	0	0	0	0	0	50	0	2	122	1	0
4754	33585.0	735136	91	30	11	33	13	6	29	1	2	0	4	4	0	0	0	0	0	0	0	49	1	2	122	2	0
4002	77037.0	735154	3	463	96	333	168	53	10	1	7	7	12	3	0	0	0	0	0	0	0	55	1	3	1123	2	0
8870	35196.0	734820	68	75	12	141	43	39	187	6	6	1	5	8	0	0	0	0	0	0	1	31	1	1	497	2	1
966	44529.0	735054	98	538	13	91	17	6	26	6	6	2	11	5	0	1	0	0	0	0	0	49	1	1	691	2	1
4767	70924.0	735330	41	635	114	254	132	152	76	1	6	6	7	3	0	0	1	0	0	0	0	50	1	2	1363	1	1
9725	28764.0	735389	16	8	0	3	0	0	1	1	1	0	2	8	1	0	0	0	0	0	0	49	1	3	12	3	1
4475	69098.0	734915	82	1315	22	780	145	0	178	1	7	8	9	5	0	0	0	0	0	0	0	66	1	3	2440	1	0
5740	25959.0	734913	1	4	2	12	7	5	26	2	1	2	2	6	0	0	0	0	0	0	1	45	0	2	56	2	1
5731	27100.0	734963	64	12	0	13	2	0	10	1	1	0	3	7	0	0	0	0	0	0	0	32	1	2	37	2	0
7290	70596.0	734781	68	347	44	534	17	0	26	1	3	5	12	2	0	0	0	0	0	0	0	30	0	1	968	0	0
3846	42557.0	734744	98	192	5	53	0	5	15	4	6	1	4	8	0	0	0	0	0	0	0	41	1	1	270	2	0
8104	53312.0	735089	32	241	0	12	0	0	25	1	5	1	5	7	0	0	0	0	0	0	0	64	1	3	278	1	0
4507	72228.0	734834	87	631	28	491	30	14	56	1	6	7	8	3	0	0	0	0	0	0	0	63	0	1	1250	0	0
11013	67605.0	734958	84	336	28	282	184	54	54	1	2	8	6	1	0	0	0	0	0	0	0	28	1	1	938	1	0
4491	62845.0	734777	3	1099	0	45	0	0	34	11	3	4	10	8	0	1	0	0	0	0	0	66	1	2	1178	3	1
3759	65196.0	735074	34	743	19	181	12	0	200	2	7	6	11	5	1	0	0	0	0	0	0	57	1	1	1155	3	1
1162	42000.0	734878	23	124	83	267	85	59	35	2	5	2	11	5	0	0	0	0	0	0	1	28	0	3	653	0	1
2055	35860.0	735372	37	15	0	8	4	2	20	2	1	1	2	5	1	0	0	0	0	0	0	42	0	3	49	2	1
10766	65526.0	735334	22	397	19	69	12	0	9	1	4	4	8	2	0	0	0	0	0	0	0	51	1	3	506	2	0
4415	16860.0	734758	19	10	4	4	3	3	14	3	1	1	3	7	0	0	0	0	0	0	0	54	1	1	38	3	0
3005	83528.0	735354	7	530	117	678	134	44	147	1	4	10	8	1	1	0	0	1	0	0	1	23	0	1	1650	0	3
2223	64176.0	734718	52	1215	33	249	64	116	149	8	8	9	8	6	0	0	0	0	0	0	0	50	0	2	1826	1	0
4817	22304.0	734719	91	3	2	7	0	4	2	1	1	0	2	8	0	0	0	0	0	0	0	59	0	1	18	0	0
2875	67023.0	735296	93	444	44	382	11	8	17	1	3	7	13	2	0	0	0	0	0	1	0	37	1	1	906	1	0
10536	32892.0	735378	78	26	0	15	2	1	2	2	3	0	3	8	0	0	0	0	0	0	0	44	1	3	46	2	0
11112	70713.0	734840	23	736	114	279	82	76	190	6	5	6	8	3	0	0	0	0	0	0	0	49	1	1	1477	2	0
3807	59925.0	734837	83	473	21	176	19	21	56	3	9	2	9	6	0	0	0	0	0	0	0	60	1	1	766	2	0
9197	39722.0	735288	92	32	0	5	2	0	8	2	2	0	3	5	0	0	0	0	0	0	0	62	1	1	47	2	0
10832	46610.0	735067	4	288	10	30	4	10	125	1	6	1	6	6	0	0	0	0	0	0	0	57	1	1	467	1	0
6421	88347.0	735052	32	1050	178	555	77	138	118	1	4	7	9	1	0	0	0	1	0	0	0	54	1	1	2116	1	1
4207	87171.0	734989	27	1001	44	107	58	44	44	1	6	7	11	2	1	0	1	0	0	0	0	34	1	3	1298	1	2
577	26907.0	735100	10	9	1	7	0	3	2	2	1	0	3	7	0	0	0	0	0	0	0	39	1	2	22	3	0
10855	50014.0	735255	9	234	14	77	19	10	42	2	4	1	8	5	0	0	0	0	0	0	0	47	0	2	396	1	0
3081	41014.0	734980	65	7	2	6	2	0	3	1	1	0	2	7	0	0	0	0	0	0	0	37	1	3	20	2	0
3535	66294.0	735309	68	251	108	334	65	92	117	1	4	3	5	2	0	0	0	0	0	0	0	50	0	1	967	0	0
247	36715.0	734824	16	172	10	125	21	13	16	6	7	2	4	9	0	0	0	0	0	0	1	44	1	1	357	2	1
8707	79456.0	734737	12	565	42	548	64	83	99	1	5	6	4	3	0	0	0	0	0	0	1	59	1	1	1401	1	1
9523	40479.0	735097	95	5	0	8	2	0	0	1	0	0	3	4	0	0	0	0	0	0	0	33	1	1	15	2	0
6072	75345.0	734901	16	918	57	842	99	38	133	1	5	8	6	3	0	0	0	1	0	0	1	45	0	2	2087	0	2
6295	54233.0	734903	46	652	8	158	21	0	142	4	11	6	5	8	0	0	0	0	0	0	0	38	1	1	981	2	0
10914	24163.0	735153	3	4	1	7	2	1	2	2	1	0	3	4	0	0	0	0	0	0	0	45	0	1	17	2	0
1509	84460.0	734872	80	152	27	103	106	54	81	0	9	9	4	5	0	1	1	1	1	0	1	57	1	3	523	1	5
5577	43776.0	735356	77	8	0	9	2	1	3	1	1	0	2	6	0	0	0	0	0	0	0	32	1	1	23	2	0
7348	71691.0	735309	0	336	130	411	240	32	43	1	4	7	5	2	0	0	0	0	0	0	1	57	0	3	1192	0	1
1127	85844.0	735382	62	938	19	843	25	95	38	1	6	6	7	2	0	0	1	0	0	0	0	42	1	3	1958	1	1
1833	39190.0	735349	91	68	8	18	19	8	12	2	2	1	4	5	0	0	0	0	0	0	0	41	0	3	133	1	0
4944	71367.0	735103	24	227	23	389	42	21	75	1	4	5	7	2	0	0	0	0	0	0	0	56	1	1	777	1	0
9080	38578.0	735041	2	38	4	22	3	3	3	3	3	0	3	8	0	0	0	0	0	0	0	43	0	3	73	2	0
6466	57236.0	735304	22	105	0	9	2	1	4	3	2	1	4	3	0	0	0	0	0	0	0	50	1	3	121	3	0
9964	61825.0	735087	56	162	50	100	55	30	27	1	4	2	8	4	0	0	0	0	0	0	0	36	0	1	424	1	0
4790	79803.0	735386	54	574	8	216	21	16	33	1	4	3	5	1	0	0	0	0	0	0	0	57	0	1	868	1	0
10245	80910.0	734807	71	160	80	369	67	39	41	1	3	3	8	1	0	0	0	0	0	0	0	29	0	2	756	0	0
1109	27590.0	734981	38	6	0	5	0	0	1	1	1	0	2	7	0	0	0	0	0	0	0	33	1	2	12	2	0
6001	56775.0	734870	62	614	35	160	58	35	35	2	5	8	10	5	0	0	0	0	0	0	0	36	1	1	937	2	0
5538	83829.0	735149	78	897	161	430	186	161	27	0	4	7	6	1	1	0	1	1	0	0	1	40	0	1	1862	0	4
10552	54210.0	735008	18	70	54	109	80	9	45	2	4	1	7	5	0	0	0	0	0	0	0	36	1	2	367	2	0
1545	38508.0	735082	95	120	19	206	25	19	54	6	7	2	5	8	0	0	0	0	0	0	0	29	1	1	443	2	0
7409	53187.0	735167	66	211	2	30	7	7	10	2	4	1	6	5	0	0	0	0	0	0	0	45	1	1	267	2	0
4444	30023.0	735316	28	11	0	16	7	6	21	1	2	0	3	8	0	0	0	0	0	0	0	43	1	1	61	2	0
146	76045.0	735187	78	760	53	400	17	93	0	1	4	5	11	2	0	0	0	1	0	0	0	55	0	3	1323	0	1
6271	50870.0	735403	13	53	0	8	0	0	2	1	2	0	3	5	0	0	0	0	0	0	0	63	1	3	63	2	0
10065	15315.0	735083	27	7	4	13	15	8	17	2	2	0	4	5	0	0	0	0	0	0	0	45	1	2	64	1	0
4741	65463.0	735263	17	391	32	70	21	32	16	2	6	2	9	5	0	1	0	0	0	0	0	41	1	2	562	2	1
246	66480.0	735384	71	199	9	57	20	21	6	7	4	1	7	4	0	0	0	0	0	0	0	50	1	1	312	3	0
375	76773.0	734924	79	516	56	449	86	33	16	1	2	2	11	1	0	0	0	0	0	0	0	61	0	1	1156	0	0
1524	81698.0	734928	1	709	45	115	30	160	45	1	8	2	5	5	0	0	0	1	0	0	1	32	0	2	1104	0	2
10022	54466.0	735273	78	12	0	4	0	0	0	1	1	0	2	5	0	0	0	0	0	0	0	42	0	3	16	2	0
7451	98777.0	735281	23	1000	19	711	125	115	38	0	4	6	9	1	0	1	0	0	0	0	0	55	0	2	2008	0	1
11010	16269.0	735110	75	19	3	18	3	1	0	3	3	0	3	8	0	0	0	0	0	0	0	31	0	3	44	1	0
4356	71819.0	735108	70	1224	28	140	0	14	168	3	3	3	5	6	0	1	1	0	0	0	0	44	1	1	1574	2	2
3885	33569.0	735157	10	16	2	18	3	0	24	1	1	1	2	8	1	0	0	0	0	0	1	32	1	3	63	2	2
1175	36262.0	735131	24	88	39	54	64	28	153	1	3	5	3	6	1	0	0	0	0	0	1	32	1	2	426	1	2
880	22634.0	734884	47	2	23	11	8	6	46	1	2	1	2	8	0	0	0	0	0	0	0	49	1	0	96	1	0
2320	47025.0	735123	98	508	11	59	23	5	29	5	11	1	6	9	0	0	0	0	0	0	0	37	1	2	635	2	0
850	70566.0	735147	4	381	28	215	84	28	21	2	6	5	9	3	0	0	0	0	0	0	0	47	0	1	757	1	0
4713	31605.0	734829	15	74	0	42	2	1	6	2	2	1	4	7	0	0	0	0	0	0	0	36	1	3	125	2	0
675	52034.0	735005	67	146	0	93	7	13	73	5	4	2	5	7	0	0	0	0	0	0	0	42	0	2	332	2	0
5025	48526.0	735226	32	23	17	23	43	20	9	1	2	1	4	3	0	0	0	0	0	0	0	36	0	1	135	1	0
2308	46734.0	734825	40	110	5	137	26	23	29	2	6	1	5	7	0	0	0	0	0	0	0	61	1	1	330	2	0
5995	39552.0	734855	54	165	3	147	4	24	41	7	6	2	5	8	0	0	0	0	0	0	1	53	0	1	384	2	1
6749	86358.0	734723	78	957	47	494	82	47	95	4	5	3	6	8	0	0	0	0	0	0	0	49	0	1	1722	2	0
1010	46931.0	735347	94	41	0	17	3	1	16	2	1	1	3	3	0	0	0	0	0	0	0	38	1	1	78	4	0
8977	16581.0	734880	51	1	3	4	2	3	11	1	0	0	3	4	0	0	0	0	0	0	0	30	0	0	24	0	0
4756	63998.0	735222	42	176	29	818	0	33	112	1	7	6	11	4	0	0	0	0	0	0	1	63	0	2	1168	0	1
3412	67381.0	734883	67	815	8	53	11	0	70	4	2	2	9	7	0	1	0	0	0	0	0	64	1	2	957	2	1
606	25930.0	735151	87	6	1	2	2	0	4	1	1	0	2	7	0	0	0	0	0	0	0	48	0	1	15	2	0
5961	42693.0	735391	29	8	4	20	6	3	16	1	1	0	3	5	0	0	0	0	0	0	0	37	1	1	57	2	0
2975	85606.0	734819	89	717	42	864	219	30	84	2	6	7	9	3	0	0	0	1	0	0	0	39	1	1	1956	2	1
2894	72903.0	735170	74	1067	138	750	0	19	39	1	7	5	8	4	0	1	1	1	0	0	1	30	0	1	2013	0	4
7613	49669.0	735377	97	166	5	107	11	8	29	2	5	1	6	6	0	0	0	0	0	0	0	41	1	2	326	2	0
